,baseline,variation,method,USA,EUR,JAP,CHN,BRA,IND,ROW,Equal,Negishi
150,402,18.1,fixed_point,0.9896975416333912,0.986388498924912,0.9964870532991918,1.034904572180702,0.9999320763719252,0.9973174227000532,0.9831966076625988,0.9981207415756675,0.9957949123912194
151,402,1.2,fixed_point,1.022177990287156,1.009871866457118,1.0046594322675826,1.0254774982626114,1.0220615167257314,1.0152370204608292,0.9985524032940404,1.0100382095852607,1.012148524126231
152,402,2.2,fixed_point,1.022638812823521,1.009408455810482,1.0079677630294486,1.0309932418272114,1.0253753697214945,1.017774162042247,0.998410197636074,1.011900375031466,1.0134641621102158
153,402,3.2,fixed_point,1.0223921202174335,1.0074812628191832,1.0044711703973432,1.024664964997036,1.020325222352944,1.0143234840603306,0.999053002925855,1.0097136476316548,1.011591711693174
154,402,4.2,fixed_point,1.012058157503367,1.0012038661200278,1.0147145277005851,1.034055641099626,1.0171530690262018,1.0201277233025376,0.9991897459455328,1.013138983102277,1.010701060195765
155,402,5.2,fixed_point,1.01265844125112,1.0024924170424885,1.0116027488271393,1.0301964385432798,1.0144756549413934,1.0171894972736164,0.9983071879493228,1.0110691689288216,1.0097678455185832
156,402,6.2,fixed_point,0.995898141327932,0.9818215319394678,1.1266467552401789,1.1523075286319564,1.0322905232317845,1.0498860491213904,0.9903769082847168,1.0395067486415706,1.0259703752746034
157,402,7.2,fixed_point,1.0161918015856573,1.0051737511141794,1.0152731019143622,1.048856952831047,1.0419602781934938,1.0293873725606772,1.000274220019476,1.0199142572519193,1.0163622911015366
158,402,8.2,fixed_point,1.0160869145717977,1.004290932386419,1.0155127373108592,1.0850045613378632,1.0382361812426848,1.0305060449390984,0.996247949988607,1.0249599818832282,1.0205499887451397
159,402,9.2,fixed_point,1.0113005993450588,1.000129645542384,1.0303093208449423,1.0960759479934954,1.0411431684835004,1.0384591337053464,0.9920332487890284,1.0272948746561923,1.02073905288198
160,402,10.2,fixed_point,1.0054215019293693,0.997394737762628,1.0029067136039935,1.0181981479984248,1.0110309990640367,1.007156167670589,0.9934037368209704,1.0031726597927864,1.0026944859952986
161,402,11.2,fixed_point,1.0080190409018024,0.997790554272422,0.9998973906416302,1.0121688387247505,1.007357255953215,1.0037335754593737,0.9928424700879056,1.0006657599758906,1.0016069111056078
162,402,12.2,fixed_point,1.0052249727403244,0.997170773813946,0.9991912746263466,1.0132188445161656,1.0053875670424015,1.0032419521244005,0.9917750068308572,1.000141486242501,1.0006868187907516
163,402,13.2,fixed_point,1.0025093043057067,0.995872988705576,1.0078763457892963,1.021415783352182,1.0072255306310107,1.0080335685747404,0.9937367723318172,1.0040938248101827,1.0026707561893111
164,402,14.2,fixed_point,0.988577807918258,0.97750923029837,1.0180262062487573,1.1124568433107076,1.0138262380207146,1.0217469000898247,0.9668644358570548,1.012346532437241,1.003494533973735
165,402,15.2,fixed_point,0.989538348292808,0.9770171306084904,1.0212001026945563,1.1841443787718968,1.0256939579387927,1.0363112034447284,0.9616725323582128,1.0258575210456755,1.0129318448503657
166,402,16.2,fixed_point,1.0038695932752049,0.9955630004958426,1.0093311982991249,1.0505345192441182,1.0215822408935054,1.0118120092463216,0.9926220793719668,1.010484272416544,1.0080129364463082
167,402,17.2,fixed_point,1.002935765576245,0.9936901608118685,1.0071365048319545,1.0505029404232185,1.0150479743777043,1.0092707497699804,0.9900521501527374,1.008468900243641,1.0061861285484062
168,402,18.2,fixed_point,1.0036753650578691,0.9941543017370092,1.0104111108126776,1.0709937831840153,1.024083362784778,1.0132901038758688,0.9902144362887914,1.0137625626887363,1.0102230904339675
169,402,1.1.1,fixed_point,1.039181356229954,1.2029711018804048,1.208906814300707,1.2070353922280526,1.1992329694866264,1.1997477692399228,1.1952025619691802,1.1979969262273915,1.1647720999785582
170,402,2.1.1,fixed_point,1.0342548706030852,1.1627494746820357,1.1695263995026577,1.1604895821508376,1.1590621506850514,1.1593182662148775,1.1658882679796545,1.161430194858395,1.1349671511942467
171,402,3.1.1,fixed_point,1.0295773761663192,1.1615966476084965,1.171242636976051,1.1739363656918769,1.1624178721388203,1.1632250768504035,1.154570736102238,1.1604985131184713,1.133106766772933
172,402,4.1.1,fixed_point,1.0273118552939684,1.1981414766552554,1.2080627683134688,1.196847914304911,1.198148762297224,1.1973613691492335,1.2002798137050934,1.1971306897434442,1.1602845630908574
173,402,5.1.1,fixed_point,1.0330791915557884,1.210699121627138,1.221984745715114,1.2108702931577344,1.2101977928789656,1.2098674265660956,1.2146642376910337,1.2106586815689104,1.171922168809098
174,402,6.1.1,fixed_point,1.0446696471549302,1.288040809594018,1.3083070230742089,1.3101573920610998,1.2913834451804242,1.2897269831925515,1.296303123955062,1.294028616515131,1.2393211494807033
175,402,7.1.1,fixed_point,1.036865404578625,1.20035065587,1.206961912190038,1.202855535180684,1.197555278104815,1.197781557859354,1.1948996063333068,1.1962937584984656,1.1626726818301836
176,402,8.1.1,fixed_point,1.0319543685611765,1.173895652111413,1.1819973293431,1.176539869438627,1.1721872153918476,1.172418533584226,1.1727103861304258,1.1722603079104603,1.142759979973341
177,402,2.1.2,fixed_point,1.018195314299969,1.1157009640587603,1.1206915046548376,1.1198828217589671,1.1149489561307202,1.1149893497555878,1.1135419892479868,1.1145997912301615,1.0949850273536674
178,402,2.1.3,fixed_point,0.9995329754418332,0.9954940406598703,0.9939734794343495,1.0026287291018086,0.9986769612212943,0.99696869373766,0.9870605113208084,0.9938328069907258,0.99525577233999
179,403,1.0,fixed_point,1.018555294838523,1.0090222854030195,1.0062776934408575,1.0249984293351786,1.0187787303243403,1.0147225516355045,0.9972391902834068,1.0091229529907804,1.0107760126789451
180,403,1.1,fixed_point,1.0184256212677985,1.008662395105459,1.0054577810933485,1.0239977553033537,1.0178419992164285,1.013987226997969,0.996990473415783,1.0085543186464605,1.010318849019817
181,403,1.2,fixed_point,1.017912456409012,1.0078369765631754,1.004526275532177,1.021886737923308,1.0162383523153529,1.012881547270596,0.9967024337466948,1.0076130060367718,1.0094474682805072
182,403,1.3,fixed_point,1.0174453074829284,1.007141118539156,1.0037027238413,1.0200871081136884,1.0149686922567482,1.01163602132359,0.9964307616416992,1.006703675153015,1.0086753391407453
183,403,1.4,fixed_point,1.0170190104475136,1.0065370809234528,1.0029609810729525,1.018492749560992,1.0137542336440692,1.0105354831195414,0.9961775815924768,1.0058917350858096,1.0079840291184363
184,403,1.5,fixed_point,1.0166664545814477,1.0060114320000917,1.0022991044652696,1.017095254783571,1.0126967564099625,1.0095717944337803,0.9959538234075026,1.0051795609773015,1.0073816495316152
185,403,1.6,fixed_point,1.0163864634141704,1.0055593084315269,1.0017108401516432,1.0158777260993448,1.011782566104631,1.0087331191836766,0.9957594083576988,1.004559769692914,1.0068627961792205
186,403,1.7,fixed_point,1.0161783870099923,1.005176297765503,1.0011900498426614,1.0148244755891214,1.0109992273533757,1.0080086798639958,0.9955938453885098,1.004025443003018,1.006422378896203
187,403,1.8,fixed_point,1.0125800937135017,1.0032337572390535,0.9999417667130096,1.0121392593094145,1.0083030495649108,1.005703005896554,0.9940141715313204,1.0019581736871332,1.00412891826798
188,403,1.9,fixed_point,1.0101576275705644,1.001775953906017,0.9988893534815284,1.0102340410194603,1.006387826707564,1.0040142303533013,0.992754681550594,1.000412488004922,1.0024583417963189
189,403,1.10,fixed_point,1.0082602753496852,1.0005415703899931,0.9979379485329908,1.0086764069463503,1.0048245805109377,1.002607721786561,0.9916570723283534,0.9991102386551586,1.0010740408603251
190,403,1.11,fixed_point,1.006625685591654,0.9994183899438958,0.9970390146526212,1.0073067147049788,1.0034466273951634,1.0013499074826302,0.990636812397289,0.9979334490219156,0.9998350988386792
191,403,1.12,fixed_point,1.0051536776010292,0.9983645995114614,0.9961741790456434,1.0060599622338893,1.0021879985815854,1.0001879415968018,0.9896638559767944,0.9968367900273064,0.9986875664869508
192,403,1.13,fixed_point,1.003792641611529,0.9973942986486648,0.9953694411264324,1.0049355165761498,1.0010480989877917,0.9991285275877316,0.9887599396292148,0.9958316454121928,0.997632275498768
193,403,1.14,fixed_point,1.0025145033951717,0.996559871184258,0.9946857270762102,1.003974622645413,1.0000688959782067,0.9982178384414344,0.9879836878093108,0.9949682764741024,0.9967054870466704
194,403,1.15,fixed_point,1.0013109306786434,0.9959223352670232,0.9941878919753748,1.0032237775013122,0.9993001315052092,0.9975091892186956,0.9874018384418076,0.9943042073834442,0.9959531725627584
195,403,1.16,fixed_point,1.0001760483837605,0.9955538952473102,0.9939542624415392,1.0027523868402437,0.9988099575784132,0.9970721523216428,0.9870868145038578,0.9939097477978256,0.9954318259217206
196,403,1.17,fixed_point,0.9991190150553374,0.9955347531954836,0.9940673137007986,1.0026282734878256,0.9986696102352068,0.996979977732414,0.9871226269513794,0.993861400827081,0.9952060078654664
197,403,1.18,fixed_point,0.9980997789681568,0.996014153287321,0.9946841611578136,1.0030214642449236,0.9989743865686268,0.9973865398443996,0.9876287974911055,0.9942988280221928,0.9953816374694544
198,403,1.19,fixed_point,0.9972351039688024,0.9970284599672,0.9958448185365972,1.0039191055276226,0.9998572714174272,0.9983114371226396,0.988700231248486,0.995270939429944,0.9960207564047362
199,403,1.20,fixed_point,0.9964985647327352,0.9987683615372868,0.9977408007091076,1.0055164277559487,1.0014455057283589,0.9999399345540038,0.9904975310823364,0.9969520351329776,0.9972602916213044
200,403,1.21,fixed_point,0.9958144071217676,1.00184475722662,1.000997596512939,1.0084603116609934,1.0043513530724784,1.0026874295278465,0.993542702244562,0.9998537978852812,0.9995433654906476
201,403,1.22,fixed_point,0.9954413558362564,1.0060054926573028,1.005371309017817,1.0123863854946364,1.00827983044523,1.0066551993217798,0.997748135200626,1.0038894072881153,1.0027637202722903
202,403,1.23,fixed_point,0.9953238366894652,1.012295815165126,1.0119305755889991,1.0183306231554723,1.0142426589396687,1.012664245299741,1.004065943699015,1.0099812380018545,1.0076994337085028
203,403,1.24,fixed_point,0.995559571777941,1.023179119182926,1.0232278638110242,1.028599425553491,1.0245591994887109,1.0230539889940056,1.0149139903230544,1.0204819180205742,1.0162711748714468
204,403,1.25,fixed_point,0.9992706954740777,1.0877922113589251,1.0907934554278924,1.0876082804622178,1.0839990129546628,1.0835201215179355,1.0774066537233116,1.08119002711458,1.0660465792983411
205,403,1.26,fixed_point,1.0019714314642578,1.0927347872359912,1.0959458939349165,1.0924875067478097,1.0888314707898847,1.0883816643376447,1.0822646156767126,1.086037679030808,1.070462228887657
206,403,1.27,fixed_point,1.004786913205815,1.0977588871774098,1.101174721956594,1.097454976704283,1.0937510159413473,1.0933284715053475,1.0872020508649027,1.0909688587475272,1.0749666233817434
207,403,1.28,fixed_point,1.0077135871105447,1.102864012412816,1.1064798923995784,1.1025098649031393,1.0987568057206665,1.098359768977085,1.0922184937875667,1.095982818302011,1.079558427416896
208,403,1.29,fixed_point,1.0107444074588612,1.1080369851504177,1.111844164945903,1.1076309929068773,1.103831958047191,1.1034591665633502,1.0973038017453818,1.1010651452680185,1.0842244475354794
209,403,1.30,fixed_point,1.0138842941551696,1.1132926220591597,1.1172891275033514,1.1128431620986758,1.1089949563301285,1.108645345378157,1.1024691203152774,1.1062321165774454,1.0889801536281998
210,403,1.31,fixed_point,1.01712426734869,1.1186225868445765,1.1228024567922643,1.1181311236218954,1.11423484784647,1.1139071246455992,1.10770825578628,1.111474154191431,1.0938148791888505
211,403,1.32,fixed_point,1.0204571712052926,1.1240247672484762,1.12837968010436,1.1234851066677531,1.119546462861619,1.1192394712342977,1.1130218876286275,1.1167879391124504,1.0987211138070834
212,403,1.33,fixed_point,1.0238994621324091,1.129500701120986,1.134030811668454,1.1289272161522508,1.1249381127932363,1.1246515083436062,1.1184044375621809,1.1221781221274325,1.1037172749516004
213,403,1.34,fixed_point,1.027433396998603,1.1350596247272513,1.139760550259273,1.1344511116391962,1.13041444629548,1.1301467637233382,1.1238702366337512,1.1276515117267347,1.1087934127259491
214,403,1.35,fixed_point,1.0310612026382906,1.1406874048193074,1.1455528440056768,1.1400420317336444,1.1359595756026288,1.1357105354953232,1.1294054644487297,1.1331936686923614,1.1139438773581791
215,403,1.36,fixed_point,1.0347838235389475,1.1463975921270435,1.1514255460572622,1.1457193502073182,1.1415901775033597,1.1413587432483556,1.1350214556237868,1.1388191014055224,1.1191788427813578
216,403,1.37,fixed_point,1.0385978989001154,1.1521789303361687,1.1573641215627692,1.1514659206373952,1.1472918481644594,1.147077645667132,1.140709206720101,1.1445155382164438,1.1244887015495253
217,403,1.38,fixed_point,1.042503094519901,1.1580355172139176,1.1633734758983258,1.15728670144879,1.1530690997087425,1.1528716809944768,1.1464722857960905,1.150287156574433,1.1298766144511638
218,403,1.39,fixed_point,1.046501874639422,1.1639783103019536,1.1694680392289116,1.1631978219821708,1.158935104090016,1.1587538156558737,1.152319740437278,1.1561456757721609,1.1353521132427236
219,403,1.40,fixed_point,1.0505902315160702,1.1699950463253583,1.1756322465374431,1.1691816099459436,1.164875393591102,1.1647096049232812,1.158241279143618,1.1620779758772146,1.1409044246839068
220,404,1.0,fixed_point,0.9976239479713208,1.0002692555511314,0.996232095214146,1.007341977889573,1.002321062956597,1.0000419910101157,0.9869120103622436,0.9958474062035626,0.9970336163494028
221,404,1.1,fixed_point,0.9938785507081416,0.9928839105680418,0.9910343557561732,0.9967643256211324,0.99406793550116,0.9925142347847494,0.9861366272579716,0.9907229101131284,0.9917239861211924
222,404,1.3,fixed_point,0.994144478227305,0.9953242339402298,0.9974066692102228,0.9953900713512772,0.9935295616503592,0.9906604762798936,0.9811820957729076,0.9878263723198794,0.9909094639394774
223,404,1.4,fixed_point,0.9962259733812726,1.0016967961151877,0.9972104604409664,1.0090107256301877,1.0028528404347088,1.0005666927387702,0.987044783440082,0.9964345075620706,0.99746817556888
224,404,1.5,fixed_point,0.9909306274835672,0.9929397744854868,0.9897159511087412,0.9966584526767868,0.9923824385492588,0.9911535311846076,0.9846652105571584,0.989585719040916,0.9905142486130885
225,404,1.0,fixed_point,0.9976239479713208,1.0002692555511314,0.996232095214146,1.007341977889573,1.002321062956597,1.0000419910101157,0.9869120103622436,0.9958474062035626,0.9970336163494028
226,404,1.1,fixed_point,0.9938785507081416,0.9928839105680418,0.9910343557561732,0.9967643256211324,0.99406793550116,0.9925142347847494,0.9861366272579716,0.9907229101131284,0.9917239861211924
227,404,1.2,fixed_point,0.996230040854136,1.001685029208099,0.9972067645147414,1.0089958627559503,1.0028475224849258,1.0005565083229508,0.9870464860756148,0.9964286999291168,0.9974634836176852
228,404,1.3,fixed_point,0.99093062228451,0.9929397725493766,0.9897159490653028,0.996658459282849,0.9923824360239916,0.9911535278025472,0.9846652068550026,0.9895857157921876,0.9905142487528406
229,404,1.4,fixed_point,0.9927232801788304,0.9933083432181338,0.9928166631189154,0.998824311673265,0.9956959237678704,0.9944174059467488,0.987465628722866,0.9922845668800068,0.9926226299631096
230,404,1.5,fixed_point,0.992826592089222,0.9933478727185244,0.9921231606880184,0.9969966141439478,0.9944559155180204,0.9930696324725464,0.9875299411046428,0.991553292340113,0.9921585837932168
231,404,1.6,fixed_point,0.9876146354529493,0.9936020835845744,0.9914691657265636,0.998793242820088,0.9943631994992947,0.9932908159100852,0.9858494005662828,0.9911649756899162,0.9910375220284532
232,404,1.7,fixed_point,0.989151271188187,0.993077094499023,0.9903067865528792,0.996697246723266,0.992330224707644,0.9912967340025582,0.985632167107746,0.9900407805268224,0.9905193581482024
233,404,baseline,fixed_point,0.9976234878796344,1.0002697186086822,0.9962327195996626,1.0073430477476557,1.0023218262344031,1.0000426866754752,0.9869120905253608,0.995847902232774,0.9970339188966668
234,404,1.2,fixed_point,0.9984976633556472,0.9972400951678768,0.996846610269643,1.0090995964453895,1.0034368466828685,1.0007676850266345,0.9873526195257326,0.9965550313990308,0.997119499263085
235,404,1.3,fixed_point,0.9942142399892824,0.992188535874428,0.9928993837714752,0.9987695495632928,0.9953148894485132,0.9932442023565076,0.9865217093703296,0.9915346277304176,0.9922802106072868
236,404,1.6,fixed_point,0.9928210563734696,0.9935500457745612,0.9950395921055736,1.0035725617962257,0.9982090284930428,0.9965291987111252,0.9884224678250004,0.994349595745172,0.9941020013848548
237,404,1.7,fixed_point,0.993595065442022,0.9930805943810678,0.9941096841862492,0.999515392656423,0.9960469470814632,0.9942085705162458,0.9882787225112528,0.9927736120127418,0.9931179175646238
238,404,1.8,fixed_point,1.0449170750445935,1.03208108548656,0.9970808059538552,1.0505659976126234,1.0337416344175472,1.0279794820306116,0.9955436844013874,1.0183990127178617,1.0249773047880597
239,404,1.9,fixed_point,0.9965953092219348,1.003216611085355,0.996064936134368,1.0083179801443425,1.0027131736308434,0.998601393127373,0.9842293608750152,0.9946265411047668,0.996634070621003
240,404,1.10,fixed_point,0.9995912639994586,1.0063461204086883,1.0042023099341455,1.0180691168801868,1.014630170296012,1.0108967754655476,0.9945514301316782,1.005108897666101,1.0040362477308125
241,404,1.11,fixed_point,0.995981289869928,1.005685521758846,1.00317151162775,1.0110355665362911,1.0078395962003983,1.003841285994887,0.9936891665879092,1.0010446189797186,1.0010515945759295
242,404,2.0,fixed_point,0.9938659230482296,1.0104139420061775,1.0077018871790289,1.0165667024159148,1.0111504709415524,1.009304020142143,0.9968722487351978,1.005338639666895,1.0041528543712788
243,404,2.1,fixed_point,0.9926894118486712,1.0374317437907188,1.0373046561239172,1.039595007862807,1.0370574857981607,1.0361836579925454,1.0312618489001435,1.0344624616000253,1.027013492946297
244,404,2.2,fixed_point,0.995887635833016,1.003357545089115,1.0021670543345018,1.0117378943546025,1.0072989169583306,1.004925491766894,0.9919838288920608,1.0006289810552025,1.0002671498383804
245,404,2.3,fixed_point,0.9941373559107508,1.036577401690214,1.0373008119183476,1.0402801662447974,1.037358502074988,1.0362870098342811,1.031075101720374,1.034542763507283,1.0272198880738723
246,405,1.0,fixed_point,1.0244272845217983,1.0181918653239943,1.0071483989536814,1.0289201086215471,1.0226882663766823,1.01874249532066,0.9991548861507396,1.0123336634686682,1.0154170608513513
247,405,1.1,fixed_point,1.0251969412543196,1.0177514738350906,1.0062184497228563,1.0274016548836158,1.021671846057998,1.0177617190556834,0.999042390732601,1.0116531692278312,1.015049742345487
248,405,1.2,fixed_point,1.0262254753404223,1.017544104010227,1.0054664088377216,1.026304013443302,1.0210180239214868,1.0170789504262845,0.999008911770182,1.0111973423719045,1.0149115780078672
249,405,1.3,fixed_point,1.028187916246614,1.017889059899392,1.0049287054464606,1.0260140969708738,1.02109336769856,1.0169880806417944,0.9991770422786144,1.011207040459451,1.0153299017398678
250,405,1.4,fixed_point,1.050121075209926,1.0279563911814178,1.0063324358372825,1.038493503671582,1.0338101110073357,1.0265787625222678,1.002516357541673,1.018735424068836,1.0256986267188342
251,405,1.5,fixed_point,1.0144436877553007,1.0104133867513652,1.002097778236867,1.016441555969518,1.0120107411354873,1.0093359628802534,0.9950032408090984,1.0046526952592674,1.007427755603161
252,405,1.6,fixed_point,1.0096448531881728,1.0078462574942018,1.0009127657470664,1.013968824591522,1.00931050353145,1.0069450819505692,0.9928627792416548,1.002332724315459,1.0046449836229958
253,405,1.7,fixed_point,1.0069188932980588,1.0062246192614224,0.9999659437839872,1.0124561461158768,1.0076277789863526,1.005405449080443,0.9913773530367984,1.0008111024529511,1.002904766206462
254,405,1.8,fixed_point,1.0046869309338529,1.0048461024589164,0.9990987454672784,1.011224827621605,1.006227439341658,1.0041011344631037,0.9900525630302812,0.9995036496255708,1.001431102146318
255,405,1.9,fixed_point,1.002717487590046,1.0037024300833222,0.9983839332166932,1.0102432032165454,1.0050786139990688,1.0030240577224636,0.988930068619871,0.998417382802594,1.0001861078553302
256,405,1.10,fixed_point,1.0009314627861114,1.0028746947061415,0.9979346603805408,1.0095776215500665,1.0042483424283186,1.0022507250082406,0.9881098754131468,0.997636115784231,0.9992233259105558
257,405,1.11,fixed_point,0.9992954264170276,1.002431058404834,0.9978444730817384,1.009276086278337,1.0037969184871145,1.001845027432225,0.98768791959957,0.9972337597450353,0.9985959253871448
258,405,1.12,fixed_point,0.9978262414551784,1.0025064812493605,0.9982438496002708,1.009481414917762,1.0038466311038283,1.001937910902526,0.9877643746151256,0.9973299907901576,0.9984056959125904
259,405,1.13,fixed_point,0.9965116506329136,1.0031658873377851,0.9992225544840548,1.0102390574485316,1.0044633533430742,1.0025909561791229,0.9884419963783102,0.998000273256998,0.9987105228739832
260,405,1.14,fixed_point,0.9953774291119588,1.0045421445882114,1.000918020355008,1.0116790078977662,1.00577174184785,1.0039327151160045,0.9898418719404186,0.9993694841558118,0.9996170909743614
261,405,1.15,fixed_point,0.994583804291781,1.0058441789896764,1.0028477629041794,1.0125915868106212,1.007047942621504,1.005097305122681,0.991955584212462,1.0008929716342163,1.0006756526741916
262,405,1.16,fixed_point,0.9940226221820324,1.0088631172946831,1.0058119248718538,1.0153759413102386,1.0097001048792578,1.0078995341070554,0.9948366463140244,1.003703188281796,1.0028733070248537
263,405,1.17,fixed_point,0.9937819981402422,1.0122294144268802,1.0095498392211426,1.0180823054991368,1.012736049747963,1.0109327745473706,0.9988050145578192,1.0070678661797894,1.005550217157451
264,405,1.18,fixed_point,0.9937122331035848,1.0182451512417974,1.0155780832276509,1.023888146218093,1.018282668852711,1.0166564371488325,1.0044453717210315,1.0127281612737786,1.0101718285132344
265,405,1.19,fixed_point,0.9939802322279732,1.0246555813693008,1.022621878335076,1.0297978327205808,1.024498630252249,1.0228235024228285,1.0116411473988844,1.0192572851323718,1.0154518365458756
266,405,1.20,fixed_point,0.994487255299336,1.0496385142326274,1.0484457606230009,1.0529549933796842,1.0478865337085543,1.0463650112611456,1.0364429734531058,1.043130533355518,1.0348269086872024
267,405,1.21,fixed_point,0.9968339761826884,1.1090588482971742,1.1111382154189076,1.1067373876319289,1.1020322026127352,1.1014784178015884,1.093706835060341,1.0985913192848686,1.0797946354700756
268,405,1.22,fixed_point,1.0007903308357426,1.114337160939757,1.1164697365612446,1.11205875345508,1.1070607431892985,1.1067137873475803,1.0988653901932146,1.1037917697510395,1.0848079370777013
269,405,1.23,fixed_point,1.0045386499173157,1.1214098093040026,1.1237256218770428,1.1187055158447647,1.1138335030122433,1.1135470699557175,1.1060460670852672,1.110722818408447,1.0909989053671347
270,405,1.24,fixed_point,1.0081542128051575,1.1274341195238835,1.130085585514547,1.1247325674300557,1.1198291364613269,1.1195538234177544,1.112127307331818,1.1167428044541825,1.0965553606771274
271,405,1.25,fixed_point,1.0120093185995034,1.1342047794802144,1.1368517826118347,1.1310309894477235,1.1262276502032178,1.1260006871289894,1.1188310691759602,1.1232562039984508,1.1025396250136947
272,405,1.26,fixed_point,1.0162317736612274,1.140357909519561,1.1434885224641789,1.1374536974186955,1.132484393067136,1.1323016921029458,1.1251543743463537,1.1295710067528075,1.108341793341968
273,405,1.27,fixed_point,1.0197050857057532,1.1460899122046255,1.14946382281391,1.1429917584525373,1.1381672080095149,1.137954191486068,1.1308772138090883,1.1352146726000123,1.1135153361300234
274,405,1.28,fixed_point,1.0242274529225437,1.1532143346624264,1.1564459083519256,1.1497131287281073,1.1448490720426414,1.1447067152286097,1.137729914998785,1.14198884767649,1.1199985158393333
275,405,1.29,fixed_point,1.0281856127576754,1.159820199851841,1.162849946374154,1.1558576625837509,1.1510478563163271,1.1509564754491968,1.1441007481972616,1.148261250459223,1.1257413368981477
276,405,1.30,fixed_point,1.0332259266354802,1.16743676074938,1.1709605027367838,1.1636170891143849,1.158744443242893,1.1586904803971108,1.1519661035282336,1.1560336946194971,1.1328048324560351
277,405,1.31,fixed_point,1.0377852413537327,1.174091384610109,1.177756145857078,1.170119332442424,1.165265765216421,1.1652390333752771,1.158581963484034,1.1625833658169222,1.1390307014055518
278,405,1.32,fixed_point,1.0425024970457786,1.1812903906754817,1.1850690961857246,1.1771531042449404,1.1722951239097843,1.1723013948068368,1.165744201737171,1.1696675279422573,1.1455718043541163
279,405,1.33,fixed_point,1.0469403430641702,1.1875629156236862,1.191521591114082,1.1833338682099477,1.178501272087202,1.1785054619777418,1.1719712032082656,1.175863561439052,1.151400913187872
280,405,1.34,fixed_point,1.0527646628214364,1.1961419273312914,1.2005258881659775,1.1919962977346192,1.187104823113063,1.1871654909044316,1.1807421878247957,1.184543154205428,1.159468048127587
281,405,1.35,fixed_point,1.0571809101508174,1.2026668496345132,1.2069753688136569,1.198247614865361,1.1933601405445098,1.1934476727351353,1.1870641246852085,1.190826087239976,1.1653807500030575
282,405,1.36,fixed_point,1.061840864510701,1.208650260029095,1.2132985281707938,1.2043389060971672,1.1994549197988074,1.1995280952769038,1.1931271720960603,1.196888684792312,1.1710808521636211
283,405,1.37,fixed_point,1.0680544504523846,1.2179912712509715,1.2226736396485616,1.2134605678246742,1.208507149056554,1.2086437674254975,1.2023476888900784,1.206027973831089,1.1796611243308013
284,405,1.38,fixed_point,1.0728977385955962,1.2241874014334508,1.2290988036366006,1.2196820395827164,1.2147224262573235,1.2148711745510954,1.2085647942384643,1.212237551152597,1.185551625049304
285,405,1.39,fixed_point,1.0787840645989075,1.2330031508402384,1.237970954544764,1.228258891978122,1.2233126742045564,1.2234828800223518,1.2172745165601933,1.2208663523153276,1.1935970459282157
286,405,1.40,fixed_point,1.084300773811253,1.2403240342300712,1.2454346833642558,1.2355347983756002,1.2305376430919324,1.230761791574852,1.2245359015391852,1.228121800897725,1.200498215691712
287,501,baseline,fixed_point,0.998906294680868,1.0024106658212617,0.9979049971997552,1.0092968053429932,1.003770378492198,1.001831688016618,0.9876566050663568,0.9972165463663816,0.9985110435642272
288,501,1.0,fixed_point,0.9964989901219886,1.0030935993743486,0.9991353872100612,1.0100575789719508,1.0043375260981444,1.0024770855794365,0.9884502931037996,0.9979279819449292,0.9986495973265486
289,501,2.0,fixed_point,0.9970993627087058,1.0039206884162637,1.0047427430367868,0.99516722997459,0.9946652461230068,0.9905690514503795,0.9870909204864876,0.9905224272544136,0.9953679707849468
290,501,2.0.0,fixed_point,1.0283819950103563,1.0214529760450244,1.014670713451046,1.0103307245494315,1.010508680865837,1.0046110863681204,0.9992607494056523,1.0042051072179785,1.0130054709432923
291,501,2.0.1,fixed_point,1.0311823919278045,1.0221044336861032,1.01366741521154,1.0104755868562452,1.010805908404273,1.0048381555089043,0.9995966614240496,1.004486856503251,1.0137648756459108
292,501,2.0.2,fixed_point,1.0440248715319913,1.0287833217174949,1.0143915624094904,1.0141650265214754,1.014828564357198,1.0077043785955244,1.0017895700805248,1.0073937917685796,1.0192019043759577
293,501,2.0.3,fixed_point,1.048256794085177,1.0308796059189878,1.0139093569384572,1.0148650738798934,1.0157319394482411,1.0083641752948012,1.002371393847043,1.008091732567032,1.020744350026242
294,501,2.0.4,fixed_point,1.0586606012007014,1.0365794770130117,1.0137495866228232,1.0176459858328668,1.0186045612672645,1.0104857957967526,1.0040330522052996,1.010310937162722,1.0249797758349797
295,501,2.0.5,fixed_point,1.0101232172541013,1.0087528005916486,1.0066493789701034,1.0001466079817325,1.000090919213447,0.9959592199124868,0.9920752088654448,0.9956834581286358,1.0017727014975424
296,501,2.0.6,fixed_point,1.0070620021363192,1.0069571271385311,1.0056268880085748,0.9984792762293108,0.9983181970429096,0.9942528262873448,0.9904012871567334,0.993988800693782,0.999833484527186
297,501,2.0.7,fixed_point,1.0046365439537872,1.0055068863985377,1.004727974159378,0.9970761063215556,0.996824670045073,0.992781044788823,0.9889440973883304,0.9925327770200792,0.9982253900210616
298,501,2.0.8,fixed_point,1.002530169853605,1.004366494707796,1.004036166889366,0.9959318343675516,0.9956017206340936,0.991558615399148,0.9877493216294438,0.9913357654990068,0.9968960736982396
299,501,2.0.9,fixed_point,1.0006442959187527,1.0036258011018364,1.0036870778552187,0.995140295392608,0.9947432287652932,0.9906884992995328,0.9869360577087424,0.9905039974391904,0.9959111311068076
